hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month
City Hotel,0,16,2016,March,18
City Hotel,0,19,2016,March,14
City Hotel,0,42,2016,March,12
City Hotel,0,17,2016,March,17
City Hotel,0,32,2016,March,17
City Hotel,0,16,2016,March,18
City Hotel,0,0,2016,March,15
City Hotel,0,37,2016,March,18
City Hotel,0,17,2016,March,17
City Hotel,0,17,2016,March,17
City Hotel,0,26,2016,March,16
City Hotel,0,54,2016,March,16
City Hotel,0,41,2016,March,16
City Hotel,0,11,2016,March,16
City Hotel,0,50,2016,March,5
City Hotel,0,44,2016,March,17
City Hotel,0,0,2016,March,18
City Hotel,0,11,2016,March,16
City Hotel,0,87,2016,March,14
City Hotel,0,2,2016,March,16
City Hotel,0,8,2016,June,15
City Hotel,0,57,2016,July,20
City Hotel,1,4,2017,August,28
City Hotel,0,87,2016,March,14
City Hotel,0,87,2016,March,14
City Hotel,0,35,2016,March,16
City Hotel,0,87,2016,March,14
City Hotel,0,16,2016,March,18
City Hotel,0,87,2016,March,14
City Hotel,0,36,2016,March,16
City Hotel,0,44,2016,March,17
City Hotel,0,6,2016,March,17
City Hotel,0,17,2016,March,17
City Hotel,0,18,2016,March,15
City Hotel,0,17,2016,March,17
City Hotel,0,40,2016,March,14
City Hotel,0,15,2016,March,18
City Hotel,0,34,2016,March,15
City Hotel,0,12,2016,March,17
City Hotel,0,51,2016,March,16
City Hotel,0,59,2016,March,17
City Hotel,0,24,2016,March,17
City Hotel,0,17,2016,March,19
City Hotel,0,4,2016,March,15
City Hotel,0,53,2016,March,17
City Hotel,0,53,2016,March,17
City Hotel,0,53,2016,March,17
City Hotel,0,53,2016,March,17
City Hotel,0,8,2016,March,18
City Hotel,0,115,2016,March,18
City Hotel,0,115,2016,March,18
City Hotel,0,115,2016,March,18
City Hotel,0,13,2016,March,17
City Hotel,0,115,2016,March,18
City Hotel,0,115,2016,March,18
City Hotel,0,34,2016,March,15
City Hotel,0,35,2016,March,18
City Hotel,0,4,2016,March,18
City Hotel,0,115,2016,March,18
City Hotel,0,9,2016,March,18
City Hotel,0,18,2016,March,19
City Hotel,0,67,2016,March,17
City Hotel,0,107,2016,March,17
City Hotel,0,115,2016,March,18
City Hotel,0,115,2016,March,18
City Hotel,0,43,2016,March,17
City Hotel,0,115,2016,March,18
City Hotel,0,115,2016,March,18
City Hotel,0,43,2016,March,17
City Hotel,0,43,2016,March,17
City Hotel,0,115,2016,March,18
City Hotel,0,28,2016,March,18
City Hotel,0,28,2016,March,18
City Hotel,0,115,2016,March,18
City Hotel,0,16,2016,March,19
City Hotel,0,41,2016,March,15
City Hotel,0,16,2016,March,17
City Hotel,0,1,2016,March,19
City Hotel,0,19,2016,March,18
City Hotel,0,115,2016,March,18
City Hotel,0,58,2016,March,17
City Hotel,0,115,2016,March,18
City Hotel,0,115,2016,March,18
City Hotel,0,115,2016,March,18
City Hotel,0,0,2016,March,19
City Hotel,0,35,2016,March,16
City Hotel,0,115,2016,March,18
City Hotel,0,150,2016,March,17
City Hotel,0,115,2016,March,18
City Hotel,0,54,2016,March,16
City Hotel,0,1,2016,March,17
City Hotel,0,14,2016,March,17
City Hotel,0,115,2016,March,18
City Hotel,0,0,2016,March,19
City Hotel,0,33,2016,March,18
City Hotel,0,40,2016,March,18
City Hotel,0,17,2016,March,19
City Hotel,1,91,2016,March,18
City Hotel,0,0,2016,March,20
City Hotel,0,0,2016,March,20
City Hotel,0,0,2016,March,20
City Hotel,0,0,2016,March,20
City Hotel,0,20,2016,March,19
City Hotel,0,13,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,119,2016,March,18
City Hotel,0,13,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,4,2016,March,17
City Hotel,0,13,2016,March,20
City Hotel,0,6,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,6,2016,March,14
City Hotel,0,13,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,149,2016,March,19
City Hotel,0,22,2016,March,20
City Hotel,0,13,2016,March,20
City Hotel,0,53,2016,March,17
City Hotel,0,68,2016,March,18
City Hotel,0,24,2016,March,20
City Hotel,0,60,2016,March,17
City Hotel,0,0,2016,March,20
City Hotel,0,0,2016,March,20
City Hotel,0,0,2016,March,20
City Hotel,0,66,2016,March,19
City Hotel,0,31,2016,March,19
City Hotel,0,60,2016,March,18
City Hotel,0,0,2016,March,20
City Hotel,0,0,2016,March,20
City Hotel,0,45,2016,March,18
City Hotel,0,124,2016,March,15
City Hotel,0,128,2016,March,18
City Hotel,0,49,2016,March,18
City Hotel,0,33,2016,March,16
City Hotel,0,40,2016,March,20
City Hotel,0,64,2016,March,19
City Hotel,0,54,2016,March,18
City Hotel,0,124,2016,March,15
City Hotel,0,21,2016,March,20
City Hotel,0,10,2016,March,19
City Hotel,0,10,2016,March,19
City Hotel,0,13,2016,March,20
City Hotel,0,105,2016,March,18
City Hotel,0,0,2016,March,21
City Hotel,0,13,2016,March,20
City Hotel,0,0,2016,March,20
City Hotel,0,53,2016,March,15
City Hotel,0,53,2016,March,15
City Hotel,0,5,2016,March,19
City Hotel,0,0,2016,March,21
City Hotel,0,0,2016,March,21
City Hotel,0,71,2016,March,18
City Hotel,0,5,2016,March,19
City Hotel,0,5,2016,March,19
City Hotel,0,5,2016,March,19
City Hotel,0,5,2016,March,19
City Hotel,0,64,2016,March,18
City Hotel,0,64,2016,March,18
City Hotel,0,5,2016,March,19
City Hotel,0,68,2016,March,19
City Hotel,0,5,2016,March,19
City Hotel,0,5,2016,March,19
City Hotel,0,5,2016,March,19
City Hotel,0,5,2016,March,19
City Hotel,0,6,2016,March,20
City Hotel,0,6,2016,March,20
City Hotel,0,5,2016,March,19
City Hotel,0,5,2016,March,19
City Hotel,0,54,2016,March,19
City Hotel,0,49,2016,March,17
City Hotel,0,0,2016,March,21
City Hotel,0,49,2016,March,19
City Hotel,0,7,2016,March,21
City Hotel,0,5,2016,April,5
City Hotel,0,4,2017,March,13
City Hotel,0,2,2017,March,16
City Hotel,0,8,2017,April,18
City Hotel,0,6,2017,July,11
City Hotel,0,41,2016,March,20
City Hotel,0,6,2016,March,19
City Hotel,0,0,2016,March,26
City Hotel,0,5,2016,March,19
City Hotel,0,5,2016,March,19
City Hotel,0,5,2016,March,19
City Hotel,0,5,2016,March,19
City Hotel,0,5,2016,March,19
City Hotel,0,0,2016,March,21
City Hotel,0,3,2016,March,21
City Hotel,0,11,2016,March,19
City Hotel,0,20,2016,March,19
City Hotel,0,52,2016,March,19
City Hotel,0,4,2016,March,20
City Hotel,0,111,2016,March,20
City Hotel,0,81,2016,March,18
City Hotel,0,0,2016,March,21
City Hotel,0,17,2016,March,18
City Hotel,0,47,2016,March,21
City Hotel,0,38,2016,March,19
City Hotel,0,145,2016,March,19
City Hotel,0,52,2016,March,21
City Hotel,0,0,2016,March,21
City Hotel,0,0,2016,March,20
City Hotel,0,8,2016,March,17
City Hotel,0,46,2016,March,18
City Hotel,0,46,2016,March,18
City Hotel,0,0,2016,March,21
City Hotel,0,52,2016,March,17
City Hotel,0,40,2016,March,20
City Hotel,0,1,2016,March,22
City Hotel,0,1,2016,March,22
City Hotel,0,5,2016,March,21
City Hotel,0,0,2016,March,2
City Hotel,0,55,2016,March,19
City Hotel,0,61,2016,March,20
City Hotel,0,45,2016,March,19
City Hotel,0,1,2016,March,20
City Hotel,0,0,2016,March,22
City Hotel,0,18,2016,March,19
City Hotel,0,121,2016,March,19
City Hotel,0,3,2016,March,21
City Hotel,0,2,2016,March,22
City Hotel,0,3,2016,March,21
City Hotel,0,59,2016,March,19
City Hotel,0,9,2016,March,18
City Hotel,0,42,2016,March,22
City Hotel,0,42,2016,March,22
City Hotel,0,42,2016,March,22
City Hotel,0,42,2016,March,22
City Hotel,0,12,2016,March,19
City Hotel,0,3,2016,March,21
City Hotel,0,2,2016,March,22
City Hotel,0,109,2016,March,20
City Hotel,0,54,2016,March,20
City Hotel,0,0,2016,March,22
City Hotel,0,5,2016,March,21
City Hotel,0,5,2016,March,21
City Hotel,0,66,2016,March,19
City Hotel,0,113,2016,March,20
City Hotel,0,43,2016,March,20
City Hotel,0,1,2016,March,22
City Hotel,0,61,2016,March,19
City Hotel,0,61,2016,March,19
City Hotel,0,23,2016,March,17
City Hotel,0,9,2016,March,20
City Hotel,0,110,2016,March,20
City Hotel,0,3,2016,March,22
City Hotel,0,1,2016,March,21
City Hotel,0,109,2016,March,20
City Hotel,0,1,2016,March,19
City Hotel,0,35,2016,March,21
City Hotel,0,42,2016,March,20
City Hotel,0,63,2016,March,24
City Hotel,0,73,2016,March,20
City Hotel,0,48,2016,March,20
City Hotel,0,48,2016,March,20
City Hotel,0,51,2016,March,13
City Hotel,0,78,2016,March,22
City Hotel,0,49,2016,March,23
City Hotel,0,34,2016,March,20
City Hotel,0,1,2016,March,23
City Hotel,0,4,2016,March,22
City Hotel,0,157,2016,March,19
City Hotel,0,6,2016,March,21
City Hotel,0,73,2016,March,21
City Hotel,0,73,2016,March,21
City Hotel,0,4,2016,March,23
City Hotel,1,65,2016,March,23
City Hotel,0,4,2016,March,23
City Hotel,0,4,2016,March,21
City Hotel,0,31,2016,March,17
City Hotel,0,112,2016,March,21
City Hotel,0,112,2016,March,21
City Hotel,0,57,2016,March,21
City Hotel,0,56,2016,March,20
City Hotel,0,4,2016,March,22
City Hotel,0,42,2016,March,20
City Hotel,0,6,2016,March,20
City Hotel,0,15,2016,March,20
City Hotel,0,44,2016,March,20
City Hotel,0,38,2016,March,20
City Hotel,0,5,2016,March,23
City Hotel,0,69,2016,March,20
City Hotel,0,5,2016,March,23
City Hotel,0,53,2016,March,19
City Hotel,0,20,2016,March,19
City Hotel,0,14,2016,March,19
City Hotel,0,20,2016,March,19
City Hotel,0,45,2016,March,21
City Hotel,0,32,2016,March,19
City Hotel,0,4,2016,March,22
City Hotel,0,2,2016,March,21
City Hotel,0,0,2016,March,23
City Hotel,0,1,2016,March,20
City Hotel,0,2,2016,March,22
City Hotel,0,9,2016,March,16
City Hotel,0,41,2016,March,16
City Hotel,0,74,2016,March,21
City Hotel,0,45,2016,March,15
City Hotel,0,1,2016,March,22
City Hotel,0,51,2016,March,20
City Hotel,0,44,2016,March,20
City Hotel,0,59,2016,March,20
City Hotel,0,59,2016,March,20
City Hotel,0,40,2016,March,21
City Hotel,0,0,2016,March,24
City Hotel,0,38,2016,March,23
City Hotel,0,0,2016,March,24
City Hotel,0,0,2016,March,24
City Hotel,0,46,2016,March,21
City Hotel,0,1,2016,March,21
City Hotel,0,69,2016,March,20
City Hotel,0,51,2016,March,21
City Hotel,0,51,2016,March,21
City Hotel,0,9,2016,March,22
City Hotel,0,1,2016,March,24
City Hotel,0,57,2016,March,21
City Hotel,0,113,2016,March,22
City Hotel,0,23,2016,March,22
City Hotel,0,130,2016,March,21
City Hotel,0,130,2016,March,21
City Hotel,0,50,2016,March,21
City Hotel,0,151,2016,March,20
City Hotel,0,59,2016,March,18
City Hotel,0,0,2016,March,21
City Hotel,0,56,2016,March,22
City Hotel,0,131,2016,March,20
City Hotel,0,0,2016,March,20
City Hotel,0,56,2016,March,21
City Hotel,0,95,2016,March,22
City Hotel,0,2,2016,March,20
City Hotel,0,49,2016,March,19
City Hotel,0,0,2016,March,20
City Hotel,0,48,2016,March,20
City Hotel,0,61,2016,March,21
City Hotel,0,61,2016,March,21
City Hotel,0,0,2016,March,23
City Hotel,0,48,2016,March,20
City Hotel,0,14,2016,March,24
City Hotel,0,33,2016,March,22
City Hotel,0,2,2016,March,23
City Hotel,0,5,2016,March,22
City Hotel,0,0,2016,March,22
City Hotel,0,43,2016,March,21
City Hotel,0,106,2016,March,22
City Hotel,0,50,2016,March,24
City Hotel,0,0,2016,March,24
City Hotel,0,0,2016,March,23
City Hotel,0,68,2016,March,20
City Hotel,0,56,2016,March,20
City Hotel,0,55,2016,March,20
City Hotel,0,27,2016,March,21
City Hotel,0,2,2016,March,23
City Hotel,0,49,2016,March,21
City Hotel,0,47,2016,March,21
City Hotel,0,0,2016,March,23
City Hotel,0,3,2016,March,21
City Hotel,0,0,2016,March,24
City Hotel,0,95,2016,March,22
City Hotel,0,0,2016,March,24
City Hotel,0,150,2016,March,19
City Hotel,0,150,2016,March,19
City Hotel,0,150,2016,March,19
City Hotel,0,150,2016,March,19
City Hotel,0,21,2016,March,23
City Hotel,0,21,2016,March,23
City Hotel,0,64,2016,March,22
City Hotel,0,21,2016,March,23
City Hotel,0,2,2016,March,20
City Hotel,0,114,2016,March,23
City Hotel,0,134,2016,March,22
City Hotel,0,37,2016,March,24
City Hotel,0,37,2016,March,24
City Hotel,0,5,2016,March,21
City Hotel,0,122,2016,March,21
City Hotel,0,5,2016,March,21
City Hotel,0,176,2016,March,20
City Hotel,0,176,2016,March,20
City Hotel,0,176,2016,March,20
City Hotel,0,0,2016,March,23
City Hotel,0,31,2016,March,23
City Hotel,0,31,2016,March,23
City Hotel,0,4,2016,March,24
City Hotel,0,86,2016,March,23
City Hotel,0,33,2016,March,24
City Hotel,0,11,2016,March,24
City Hotel,0,33,2016,March,24
City Hotel,0,11,2016,March,24
City Hotel,0,103,2016,March,24
City Hotel,0,6,2016,March,23
City Hotel,0,1,2016,March,24
City Hotel,0,1,2016,March,23
City Hotel,0,2,2016,March,23
City Hotel,0,4,2016,March,25
City Hotel,0,2,2016,March,24
City Hotel,0,7,2016,March,23
City Hotel,0,7,2016,March,23
City Hotel,0,5,2016,March,23
City Hotel,0,35,2016,March,22
City Hotel,0,40,2016,March,23
City Hotel,0,111,2016,March,23
City Hotel,0,2,2016,March,24
City Hotel,0,37,2016,March,24
City Hotel,0,23,2016,March,25
City Hotel,0,0,2016,March,25
City Hotel,0,130,2016,March,25
City Hotel,0,33,2016,March,24
City Hotel,0,29,2016,March,23
City Hotel,0,75,2016,March,22
City Hotel,0,75,2016,March,22
City Hotel,0,21,2016,March,23
City Hotel,0,1,2016,March,27
City Hotel,0,7,2016,March,23
City Hotel,0,86,2016,March,23
City Hotel,0,0,2016,March,26
City Hotel,0,8,2016,March,25
City Hotel,0,5,2016,March,24
City Hotel,0,177,2016,March,21
City Hotel,0,41,2016,March,24
City Hotel,0,42,2016,March,24
City Hotel,0,37,2016,March,24
City Hotel,0,37,2016,March,24
City Hotel,0,48,2016,March,24
City Hotel,0,37,2016,March,24
City Hotel,0,78,2016,March,23
City Hotel,0,77,2016,March,24
City Hotel,0,39,2016,March,24
City Hotel,0,33,2016,March,22
City Hotel,0,147,2016,March,24
City Hotel,0,41,2016,March,24
City Hotel,0,4,2016,March,26
City Hotel,0,38,2016,March,25
City Hotel,0,38,2016,March,25
City Hotel,0,3,2016,March,25
City Hotel,0,90,2016,March,24
City Hotel,0,37,2016,March,23
City Hotel,0,3,2016,March,24
City Hotel,0,5,2016,March,25
City Hotel,0,32,2016,March,26
City Hotel,0,67,2016,March,26
City Hotel,0,4,2016,March,24
City Hotel,0,75,2016,March,24
City Hotel,0,70,2016,March,24
City Hotel,0,14,2016,March,24
City Hotel,0,36,2016,March,24
City Hotel,0,126,2016,March,24
City Hotel,0,127,2016,March,23
City Hotel,0,126,2016,March,24
City Hotel,0,10,2016,March,22
City Hotel,0,34,2016,March,24
City Hotel,0,36,2016,March,24
City Hotel,0,103,2016,March,24
City Hotel,0,7,2016,March,24
City Hotel,0,67,2016,March,26
City Hotel,0,156,2016,March,23
City Hotel,0,77,2016,March,25
City Hotel,0,15,2016,March,24
City Hotel,0,77,2016,March,25
City Hotel,0,6,2016,March,22
City Hotel,0,7,2016,March,23
City Hotel,0,73,2016,March,24
City Hotel,0,129,2016,March,25
City Hotel,0,18,2016,March,25
City Hotel,0,41,2016,March,24
City Hotel,0,113,2016,March,23
City Hotel,0,6,2016,March,22
City Hotel,0,73,2016,March,24
City Hotel,0,4,2016,March,24
City Hotel,0,42,2016,March,25
City Hotel,0,81,2016,March,25
City Hotel,0,42,2016,March,24
City Hotel,0,81,2016,March,25
City Hotel,0,132,2016,March,21
City Hotel,0,100,2016,March,25
City Hotel,0,86,2016,March,23
City Hotel,0,189,2016,March,25
City Hotel,0,189,2016,March,25
City Hotel,0,43,2016,March,25
City Hotel,0,81,2016,March,25
City Hotel,0,0,2016,March,26
City Hotel,0,40,2016,March,24
City Hotel,0,76,2016,March,23
City Hotel,0,138,2016,March,23
City Hotel,0,138,2016,March,23
City Hotel,0,72,2016,March,22
City Hotel,0,12,2016,March,24
City Hotel,0,40,2016,March,26
City Hotel,0,81,2016,March,25
City Hotel,0,0,2016,March,26
City Hotel,0,33,2016,March,25
City Hotel,0,43,2016,March,24
City Hotel,0,1,2016,March,27
City Hotel,0,0,2016,March,25
City Hotel,0,6,2016,March,25
City Hotel,0,72,2016,March,24
City Hotel,0,3,2016,March,25
City Hotel,0,49,2016,March,24
City Hotel,0,7,2016,March,26
City Hotel,0,0,2016,March,27
City Hotel,0,0,2016,March,27
City Hotel,0,130,2016,March,25
City Hotel,0,130,2016,March,25
City Hotel,0,130,2016,March,25
City Hotel,0,130,2016,March,25
City Hotel,0,143,2016,March,25
City Hotel,0,81,2016,March,25
City Hotel,0,87,2016,March,24
City Hotel,0,81,2016,March,25
City Hotel,0,185,2016,March,25
City Hotel,0,81,2016,March,25
City Hotel,0,81,2016,March,25
City Hotel,0,81,2016,March,25
City Hotel,0,81,2016,March,25
City Hotel,0,130,2016,March,25
City Hotel,0,1,2016,March,27
City Hotel,0,0,2016,March,26
City Hotel,0,113,2016,March,25
City Hotel,0,113,2016,March,25
City Hotel,0,130,2016,March,25
City Hotel,0,13,2016,March,25
City Hotel,0,24,2016,March,26
City Hotel,0,35,2016,March,25
City Hotel,0,2,2016,March,25
City Hotel,0,158,2016,March,25
City Hotel,0,69,2016,March,24
City Hotel,0,42,2016,March,24
City Hotel,0,43,2016,March,25
City Hotel,0,136,2016,March,24
City Hotel,0,24,2016,March,26
City Hotel,0,48,2016,March,28
City Hotel,0,68,2016,March,23
City Hotel,0,35,2016,March,26
City Hotel,0,112,2016,March,25
City Hotel,0,24,2016,March,26
City Hotel,0,24,2016,March,26
City Hotel,0,24,2016,March,26
City Hotel,0,24,2016,March,26
City Hotel,0,24,2016,March,26
City Hotel,0,6,2016,March,28
City Hotel,0,78,2016,March,25
City Hotel,0,35,2016,March,27
City Hotel,0,39,2016,March,28
City Hotel,0,102,2016,March,25
City Hotel,0,2,2016,March,28
City Hotel,0,1,2016,March,28
City Hotel,0,59,2016,March,28
City Hotel,0,33,2016,March,25
City Hotel,0,4,2016,March,26
City Hotel,0,59,2016,March,25
City Hotel,0,4,2016,March,28
City Hotel,0,34,2016,March,26
City Hotel,0,82,2016,March,26
City Hotel,0,82,2016,March,26
City Hotel,0,115,2016,March,26
City Hotel,0,2,2016,March,28
City Hotel,0,1,2016,March,28
City Hotel,0,81,2016,March,25
City Hotel,0,1,2016,March,28
City Hotel,0,1,2016,March,28
City Hotel,0,35,2016,March,27
City Hotel,0,24,2016,March,26
City Hotel,0,50,2016,March,28
City Hotel,0,0,2016,March,29
City Hotel,0,48,2016,March,28
City Hotel,0,29,2016,March,23
City Hotel,0,5,2016,March,28
City Hotel,0,54,2016,March,27
City Hotel,0,185,2016,March,27
City Hotel,0,3,2016,March,26
City Hotel,0,0,2016,March,29
City Hotel,0,7,2016,March,29
City Hotel,0,9,2016,March,31
City Hotel,0,1,2016,March,29
City Hotel,0,76,2016,March,24
City Hotel,0,25,2016,March,26
City Hotel,0,25,2016,March,26
City Hotel,0,2,2016,March,27
City Hotel,0,122,2016,March,27
City Hotel,0,11,2016,March,26
City Hotel,0,122,2016,March,27
City Hotel,0,4,2016,March,27
City Hotel,0,122,2016,March,27
City Hotel,0,6,2016,March,26
City Hotel,0,19,2016,March,27
City Hotel,0,122,2016,March,27
City Hotel,0,122,2016,March,27
City Hotel,0,26,2016,March,26
City Hotel,0,122,2016,March,27
City Hotel,0,122,2016,March,27
City Hotel,0,122,2016,March,27
City Hotel,0,122,2016,March,27
City Hotel,0,41,2016,March,27
City Hotel,0,122,2016,March,27
City Hotel,0,122,2016,March,27
City Hotel,0,122,2016,March,27
City Hotel,0,122,2016,March,27
City Hotel,0,122,2016,March,27
City Hotel,0,5,2016,March,29
City Hotel,0,122,2016,March,27
City Hotel,0,122,2016,March,27
City Hotel,0,122,2016,March,27
City Hotel,0,122,2016,March,27
City Hotel,0,119,2016,March,29
City Hotel,0,119,2016,March,29
City Hotel,0,119,2016,March,29
City Hotel,0,77,2016,March,23
City Hotel,0,119,2016,March,29
City Hotel,0,13,2016,March,27
City Hotel,0,14,2016,March,29
City Hotel,0,65,2016,March,28
City Hotel,0,65,2016,March,28
City Hotel,0,2,2016,March,30
City Hotel,0,7,2016,March,29
City Hotel,0,7,2016,March,30
City Hotel,0,72,2016,March,27
City Hotel,0,132,2016,March,28
City Hotel,0,58,2016,March,28
City Hotel,0,1,2016,March,30
City Hotel,0,6,2016,October,3
City Hotel,0,2,2017,May,18
City Hotel,0,13,2016,March,28
City Hotel,0,2,2016,March,30
City Hotel,0,9,2016,March,30
City Hotel,0,36,2016,March,29
City Hotel,0,1,2016,March,30
City Hotel,0,6,2016,May,18
City Hotel,0,5,2016,June,22
City Hotel,0,0,2016,September,27
City Hotel,0,0,2016,September,28
City Hotel,0,4,2016,November,8
City Hotel,1,6,2016,November,9
City Hotel,0,1,2016,November,29
City Hotel,0,1,2017,January,4
City Hotel,0,11,2017,January,24
City Hotel,0,1,2017,February,8
City Hotel,0,2,2017,March,29
City Hotel,0,13,2017,April,19
City Hotel,0,4,2017,May,30
City Hotel,0,8,2017,June,21
City Hotel,1,3,2017,July,13
City Hotel,0,36,2016,March,29
City Hotel,0,9,2016,March,30
City Hotel,0,2,2016,March,30
City Hotel,0,2,2016,March,30
City Hotel,0,3,2016,March,27
City Hotel,0,2,2016,March,28
City Hotel,0,73,2016,March,29
City Hotel,0,1,2016,March,28
City Hotel,0,82,2016,March,28
City Hotel,0,78,2016,March,25
City Hotel,0,5,2016,March,26
City Hotel,0,70,2016,March,28
City Hotel,0,8,2016,March,30
City Hotel,0,0,2016,March,30
City Hotel,0,0,2016,March,30
City Hotel,0,9,2016,March,29
City Hotel,0,0,2016,March,29
City Hotel,0,122,2016,March,28
City Hotel,0,79,2016,March,28
City Hotel,0,111,2016,March,27
City Hotel,0,90,2016,March,28
City Hotel,0,9,2016,March,29
City Hotel,0,2,2016,March,27
City Hotel,0,11,2016,March,29
City Hotel,0,2,2016,March,27
City Hotel,0,5,2016,March,26
City Hotel,0,2,2016,March,30
City Hotel,0,1,2016,March,30
City Hotel,0,1,2016,March,30
City Hotel,0,49,2016,March,27
City Hotel,0,27,2016,March,28
City Hotel,0,79,2016,March,28
City Hotel,0,72,2016,March,28
City Hotel,0,72,2016,March,28
City Hotel,0,72,2016,March,28
City Hotel,0,49,2016,March,28
City Hotel,0,73,2016,March,28
City Hotel,0,47,2016,March,29
City Hotel,0,73,2016,March,28
City Hotel,0,115,2016,March,28
City Hotel,0,48,2016,March,29
City Hotel,0,57,2016,April,1
City Hotel,0,62,2016,March,28
City Hotel,0,47,2016,March,28
City Hotel,0,1,2016,March,31
City Hotel,0,5,2016,April,12
City Hotel,0,4,2016,December,5
City Hotel,0,2,2016,March,28
City Hotel,0,28,2016,March,29
City Hotel,0,140,2016,March,26
City Hotel,0,116,2016,March,25
City Hotel,0,70,2016,March,28
City Hotel,0,50,2016,March,30
City Hotel,0,71,2016,March,28
City Hotel,0,54,2016,March,29
City Hotel,0,80,2016,March,26
City Hotel,0,80,2016,March,26
City Hotel,0,75,2016,March,28
City Hotel,0,44,2016,March,31
City Hotel,0,75,2016,March,28
City Hotel,0,122,2016,March,28
City Hotel,0,122,2016,March,28
City Hotel,0,55,2016,March,29
City Hotel,0,56,2016,March,28
City Hotel,0,50,2016,March,29
City Hotel,0,57,2016,March,28
City Hotel,0,1,2016,March,28
City Hotel,0,123,2016,March,28
City Hotel,0,123,2016,March,28
City Hotel,0,3,2016,March,29
City Hotel,0,26,2016,March,30
City Hotel,0,76,2016,March,27
City Hotel,0,26,2016,March,29
City Hotel,0,3,2016,March,31
City Hotel,0,5,2016,September,7
City Hotel,0,50,2016,March,28
City Hotel,0,30,2016,March,30
City Hotel,0,46,2016,March,28
City Hotel,0,59,2016,March,28
City Hotel,0,69,2016,March,28
City Hotel,0,3,2016,March,28
City Hotel,0,0,2016,March,31
City Hotel,0,83,2016,March,28
City Hotel,0,58,2016,March,29
City Hotel,0,56,2016,March,29
City Hotel,0,16,2016,March,29
City Hotel,0,16,2016,March,29
City Hotel,0,55,2016,March,29
City Hotel,0,47,2016,March,30
City Hotel,0,47,2016,March,30
City Hotel,0,41,2016,March,28
City Hotel,0,1,2016,April,1
City Hotel,0,60,2016,March,31
City Hotel,0,1,2016,April,1
City Hotel,0,39,2016,March,31
City Hotel,0,41,2016,March,28
City Hotel,0,50,2016,April,1
City Hotel,0,67,2016,April,1
City Hotel,0,51,2016,March,30
City Hotel,0,118,2016,March,24
City Hotel,0,17,2016,March,30
City Hotel,0,17,2016,March,30
City Hotel,0,113,2016,March,29
City Hotel,0,2,2016,March,31
City Hotel,0,2,2016,March,31
City Hotel,0,49,2016,March,30
City Hotel,0,53,2016,March,29
City Hotel,0,64,2016,March,28
City Hotel,0,85,2016,March,30
City Hotel,0,94,2016,March,28
City Hotel,0,69,2016,March,31
City Hotel,0,77,2016,March,27
City Hotel,0,57,2016,March,29
City Hotel,0,64,2016,April,1
City Hotel,0,53,2016,March,28
City Hotel,0,9,2016,March,31
City Hotel,0,80,2016,March,29
City Hotel,0,73,2016,March,29
City Hotel,0,9,2016,March,31
City Hotel,0,80,2016,March,29
City Hotel,0,2,2016,April,1
City Hotel,0,54,2016,March,28
City Hotel,0,46,2016,March,31
City Hotel,0,54,2016,March,28
City Hotel,0,0,2016,March,28
City Hotel,0,3,2016,March,30
City Hotel,0,20,2016,March,28
City Hotel,0,2,2016,April,1
City Hotel,0,64,2016,March,31
City Hotel,0,54,2016,March,31
City Hotel,0,46,2016,March,29
City Hotel,0,46,2016,March,29
City Hotel,0,0,2016,March,31
City Hotel,0,46,2016,March,29
City Hotel,0,0,2016,April,2
City Hotel,0,76,2016,April,1
City Hotel,0,0,2016,April,1
City Hotel,0,4,2016,April,2
City Hotel,0,4,2016,April,2
City Hotel,0,59,2016,March,31
City Hotel,0,82,2016,March,31
City Hotel,0,50,2016,April,2
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,50,2016,March,31
City Hotel,0,54,2016,March,31
City Hotel,0,56,2016,March,30
City Hotel,0,94,2016,March,28
City Hotel,0,5,2016,April,2
City Hotel,0,9,2016,March,28
City Hotel,0,67,2016,March,29
City Hotel,0,129,2016,March,29
City Hotel,0,18,2016,April,2
City Hotel,0,94,2016,March,28
City Hotel,0,94,2016,March,28
